N,P,K,temperature,humidity,ph,rainfall,label,soil_moisture
89,83,47,28.09577643,77.79586769,5.63127166,109.5408614,110,31.750763679934387
93,91,47,27.84767901,83.31110751,6.101241579,117.2878912,110,43.234195433056435
92,81,52,27.39341554,81.4654833,6.438137278999998,94.31102057,110,37.67212743431989
105,74,45,25.14517635,81.38204104,6.098369122,119.218154,110,36.06458636105204
102,71,48,28.65456263,79.28693687,5.695267822000001,102.4633775,110,41.21794718801097
94,91,51,29.16093424,76.67484233,5.6180944460000015,109.575944,110,30.156709906592432
116,71,47,27.57278064,82.0638878,6.435785799,91.34276507,110,34.44217674668271
117,79,49,25.40909896,82.36208097,6.176644228,112.9794804,110,39.39420255833825
119,72,55,25.99069521,83.33983116,6.220643671,112.0777152,110,38.999708134293805
99,73,53,26.29039046,81.06003778,5.8717022110000014,118.6730366,110,33.06621138309305
91,84,52,29.14827211,78.71024836,6.390741836,117.536781,110,31.12886520173721
80,90,47,26.59743595,79.35898915,6.21084479,107.3944717,110,34.67502399474565
101,70,48,25.36059237,75.03193255,6.012696655,116.5531455,110,37.75530732136171
108,89,53,29.12036889,80.18080728,5.908770059,112.3982055,110,38.06824888931787
100,80,52,27.53911354,77.25629897,6.049801781,110.3262123,110,40.56655321240804
109,91,53,29.66727337,83.51014178,6.010095852999999,110.2511102,110,32.93911640267498
82,78,46,25.05802193,84.97323747,5.738678895,110.4408803,110,40.429523020064046
106,70,55,25.86824781,78.52399914,5.74055541,116.3019555,110,39.516496945538805
90,86,52,25.85036988,81.95580471,5.793260262,119.08561709999998,110,37.577737163765235
83,95,50,26.51682337,77.79913575,5.50947065,108.8547508,110,38.38677968651686
119,90,48,28.66725136,79.59242542,5.986442306,118.2583441,110,38.03734448798585
107,72,45,28.14938935,81.54448882,5.790768046,91.40508414,110,40.31601142712856
116,81,55,26.42313317,83.69950440000002,5.915546415,95.12322062,110,35.17869301996904
101,75,50,26.59386409,81.40740301,6.242528277999999,109.9825551,110,34.20289565891697
93,81,50,27.71822477,76.57853189,6.0360792660000016,102.2099836,110,39.271209104970694
95,75,45,28.98333432,82.95958244,5.829898502000001,109.022564,110,39.72171607829188
107,71,55,29.42017919,83.96754496,6.088064451,117.229079,110,44.24241958525384
83,94,47,27.39872329,81.10523402,6.469370954,112.1355384,110,43.45716469086574
102,73,54,26.4020227,84.41007614,5.720726906,111.0162259,110,40.962802220532964
86,79,45,27.81251452,82.69285419,5.80766417,99.20961514,110,39.984516883954356
117,86,53,25.19640218,83.55829874,5.703381727999999,115.8586081,110,31.846672588167454
111,79,53,28.31193338,75.77363772,6.165001277999999,119.695765,110,41.21446180859603
95,74,50,25.90113128,80.47152737,6.002481605,110.10323,110,35.795242283606825
91,75,55,27.48612983,76.11239849,6.212369363,109.2768851,110,37.6999664904095
93,83,46,29.38254012,83.50423735,5.765308943,109.2486647,110,32.72164452670548
92,85,51,29.22118628,81.08183635,5.740764682000001,108.8616474,110,31.62061092051101
104,80,54,27.09062164,81.33506906,5.879119455,110.1331182,110,36.84735512753562
103,72,51,26.12643374,81.81365007,6.099478745,104.4812858,110,36.875874799306686
92,75,45,29.01207743,77.95192527,5.674403358999999,90.43495443,110,41.04291125837829
93,85,49,27.96799119,79.28625709,5.694243847,119.4765557,110,35.65819652870054
120,87,52,28.0764455,76.05522115,5.905494703,118.99235729999998,110,42.91318936762248
108,72,46,25.16278237,84.97849241,6.110844721,90.94554618,110,39.66008689401106
105,88,54,25.78749808,84.51194224,6.020445317,114.2005455,110,41.721355745352355
98,79,50,25.34119774,84.47321314,6.435917308,91.06493353,110,31.162900241120965
111,88,55,29.44795403,78.34971537,5.505393832999999,96.45042585,110,40.18249684528691
97,74,45,26.47522633,78.51833782,5.677719902000001,113.1161095,110,44.85239836151563
95,82,48,27.39489579,83.31172003,5.719014989,92.78133617,110,30.950315552443865
89,91,55,25.08347445,80.26173100000003,6.275572297999999,94.32961456,110,41.89433954888573
89,85,55,26.671983500000003,76.48541655,6.275384607,91.73358569,110,34.11685531346637
118,88,51,25.44926208,79.49221962,6.201911642000001,100.6619171,110,35.86059944305043
101,92,45,28.22776705,80.64303840000002,5.758054257,98.00403016,110,38.10028628685458
99,92,47,28.127950899999995,77.48247073,6.3239336470000005,103.5045395,110,44.266439797031566
82,77,46,28.9470467,82.1888998,5.901100841,95.83016448,110,43.721263785757344
90,86,55,27.96236771,84.15403614,5.644486582000001,97.55986676,110,39.6421815917178
95,88,52,28.00316034,78.90085998,6.235461772000001,94.68180316,110,44.46807464580414
104,73,46,29.1400919,80.1190228,6.28236237,90.45142867,110,40.63427751455798
102,73,52,27.9122104,83.36307683,6.356090905,90.24211529,110,40.035612122781885
100,74,52,25.43480512,81.53977797,5.837258235,96.47800391,110,40.760203536882564
94,89,48,28.55980972,84.51602322,5.653437902,111.0843029,110,40.90864623047005
99,70,46,26.59580783,82.99556744,5.727469947,100.5123341,110,43.972063146141
112,87,48,27.19711623,77.39706290000002,6.200111067999999,99.46950465,110,41.39060470183377
117,82,45,25.29391516,79.29122198,5.614471478,105.4220251,110,36.16971129325347
96,86,51,29.90888522,76.98740841,6.257369799,91.99964712,110,39.44139756969038
113,85,45,27.94972463,76.63713353,6.037430836,109.0921631,110,36.69387547431226
105,93,46,25.01018457,78.76260938,5.760457558,108.3690513,110,32.65483044910956
85,89,51,29.21144871,84.70189923,6.1581644220000005,108.5501443,110,39.34612453865006
108,94,47,27.35911627,84.54625006,6.387431382999999,90.81250457,110,37.202774421154864
92,81,52,28.0106804,76.52808057,5.891413895,103.7040783,110,34.646376971357626
110,71,54,28.67208915,82.20793613,5.725418961,94.37987496,110,38.564703470222746
82,75,55,27.34585147,78.48738349999998,6.281069505,92.15524332,110,39.33324505677278
117,81,53,29.50704598,78.20585613,5.507641777999999,98.12565829,110,36.409652157589676
2,40,27,29.73770045,47.54885174,5.954626604,90.09586854,120,38.081494677090504
39,24,31,33.55695561,53.72979826,4.757114897,98.67527561,120,33.12710680983154
21,26,27,27.00315545,47.67525434,5.6995869720000005,95.85118326,120,35.26645036967497
25,22,25,33.56150184,45.53556603,5.977413802999999,95.70525913,120,39.05965125803213
0,21,32,35.89855625,54.25964196,6.430139436,92.19721736,120,31.61428299730084
20,19,35,34.17719782,50.62161586,6.113935087000001,98.00687989,120,34.56628464302194
19,21,34,30.01592643,53.19212381,5.074272692,97.72843182,120,34.83228036739017
18,17,31,31.74592134,45.16127859,5.667507706,93.75441586,120,38.7994962647346
11,36,33,35.99009679,52.22780489,5.978634285,95.3713484,120,30.85601151355861
30,28,30,31.86641378,52.19331595,5.064613314,98.46768642,120,38.06130055086132
18,19,27,27.75518664,52.34605806,4.772385986000001,94.11213345,120,35.58129101872697
23,23,27,34.72413192,51.4271781,5.161148592,97.31258083,120,32.77689104423713
37,30,34,27.53907547,53.63549533,6.797779227,99.35408185,120,31.870520190710383
11,27,30,27.69637763,48.56224879999999,6.39474303,89.85646496,120,34.93924492101648
12,19,31,27.25373364,52.66319725,5.566704378,91.87312479,120,35.453376900686976
3,28,33,30.33723921,48.88704844,5.755049971,94.42850522,120,39.43658998011983
37,38,32,31.85744939,45.53106268,5.417340525,91.55845821,120,38.568166577431874
26,37,30,35.39986338,49.45962621,6.166173833999999,97.41054011,120,39.86454008233413
14,18,30,29.80747243,52.13797867,5.191265116,95.74606104,120,44.14389337372223
40,16,35,34.16438906,54.16482251,4.954739564,98.33351125,120,30.99196697128965
4,20,25,28.93270187,47.94053996,5.664587011,99.9834242,120,39.9792318967058
36,25,33,27.98392787,53.33018851,5.548584852,99.61465679,120,43.60844060264495
30,17,31,31.20478173,54.49960506,6.804437106,94.62954663,120,40.364087703745945
28,37,28,32.13409675,50.52559148,6.097869767000001,98.63333684,120,44.84432649993258
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,120,44.70915176909512
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,120,32.95314512675417
38,19,31,34.73823882,49.08864345,5.855119267999999,90.65022183,120,41.18196453269388
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,120,36.91713308124763
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,120,44.01044734853914
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,120,33.16127310087458
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,120,37.956101873832566
33,29,34,31.40948821,49.21729127,6.832979508999999,92.99739415,120,35.76800030901811
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,120,32.80577542955354
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,120,44.06303770245749
5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,120,44.58173924365054
1,30,29,28.33333307,51.39586505,6.4341977560000005,91.67241761,120,33.70914426555778
16,35,31,32.27652024,50.19368841,5.316875978000001,95.99487068,120,35.66270561313612
35,18,26,31.99490489,50.84881347,5.279388967,97.38741498,120,30.31740334209937
4,40,26,27.58258929,48.56916221,6.720041791,95.8445641,120,32.49353899339826
9,29,34,29.38471637,45.88744691,5.72742254,100.8124659,120,39.17351610089909
2,38,33,32.38697531,53.2328243,4.691396195,90.21633216,120,44.1259409185246
26,32,32,30.91471455,49.92963856,6.810186079,90.14047759,120,40.03467550007451
34,38,31,35.37775595,45.58110023,6.454045329,97.41586402,120,42.14439742490114
5,32,33,32.32362177,52.58967710000001,5.842763773,93.36718816,120,37.38320083288917
31,29,26,28.22373428,47.40519056,5.024124683999999,97.76832322,120,38.42835496936154
34,34,35,27.27433181,47.16808054,6.422710539,95.257992,120,44.17033766770217
36,19,32,27.10710832,50.70880979,4.94295037,92.37238878,120,44.30711852069999
7,17,26,34.89226666,48.75613373,6.414526606,91.63074547,120,40.1785269958526
38,15,27,33.7462686,48.50387598,6.777788126,92.26439205,120,31.20889706986236
5,19,25,27.351105600000004,54.43945147,6.441328044,96.27792547,120,34.4969929401179
37,36,26,32.89300162,52.61323969,4.650536197,94.49161372,120,44.0559235531452
21,31,32,35.38598705,51.42664176,5.254532213,90.29643888,120,38.287844184513375
37,36,27,27.552973600000005,47.90859131,5.910634533,90.40332704,120,39.24285578028853
23,23,30,32.82141065,47.45553843,4.755273631000001,90.89173106,120,40.14871124105555
36,26,26,30.17294105,51.0845903,6.814630246,95.23444287,120,38.878558293535576
24,33,35,29.26382931,54.82257868,5.342866119,100.7586226,120,43.947736516984826
26,18,30,32.06097197,51.08494181,6.336234623999999,96.59816497,120,39.536537401228934
22,17,26,28.69818144,47.71875722,4.754435025,99.642454,120,36.934997162196694
11,34,32,29.14305008,49.40983294,6.831706773,97.55155537,120,38.67488132876442
29,35,28,28.347161100000005,53.53903102,6.9674177660000005,90.40260445,120,32.4176620163137
22,28,26,27.67256197,45.41692012,4.947683034,92.84991507,120,43.72141531417061
23,24,32,28.1218093,46.16888595,5.630619901,93.30247448,120,31.136126567904274
1,35,34,30.79375683,46.69536813,6.27339822,92.21318555,120,30.215133982152842
2,24,34,28.89409382,54.80750249,6.472774648,94.76322976,120,40.59483782441275
39,37,25,33.33024826,45.61143594,6.953246506,98.28583013,120,33.67438311520869
15,36,27,27.78912455,53.96886679,5.6437102160000014,91.01152997,120,44.55586453189791
3,18,31,31.65333432,48.20662669,6.392313972999999,91.09745581,120,42.78924612608073
8,38,32,29.75150773,46.73723302,4.981816523,91.405983,120,35.21185419309886
33,31,34,31.32995611,50.22287593,5.421265282999999,89.78216168,120,38.650038972908526
14,29,32,35.63627319,48.97047762,6.942520105,97.51952041,120,40.8200010228509
18,20,26,31.66524687,51.98594645,5.435840509,89.98024312,120,31.571206234049196
9,21,32,32.26935342,53.56092806,5.870116071,95.94035356,120,41.64727151922989
20,30,27,27.81005614,51.59445462,4.74910393,95.89898581,120,43.884299777774764
9,38,25,34.58561471,50.34035336,5.497946899,100.3060719,120,31.57991669260801
26,24,34,31.27180992,52.23810152,6.811291098,89.74409017,120,33.6845467244542
31,36,29,33.93679864,52.72170281,6.460542749,97.4611918,120,40.94918574993137
14,18,35,31.09154239,47.02058367,4.791146778,91.46664318,120,44.34998585458807
40,16,35,31.89356292,49.02450149,6.4841522000000005,89.59371481,120,33.0206672532169
28,27,34,32.45465292,50.69693751,6.526654345,95.04871605,120,34.477936624298856
0,17,30,35.47478322,47.97230503,6.279133738,97.79072474,120,32.99632310173317
1,29,29,27.32961444,49.30347234,6.052026047000001,93.53197359,120,31.272147284120283
2,36,31,30.90225239,49.95955487,5.73171945,91.77522598,120,44.801978035224906
12,27,26,29.09382275,45.5661059,5.32307197,96.23520043,120,42.060285955310825
7,28,35,30.02086169,46.78393776,4.66910839,96.63721027,120,41.76360712819101
0,36,26,34.13072188,51.25786185,5.101206389,96.38808001,120,36.91535665701128
26,35,31,33.44619894,53.05980465,5.339556562,98.05089394,120,38.834269478670336
27,21,30,35.3915464,52.48823147,5.061081874,91.22881052,120,35.386472225153156
22,38,31,31.53356352,53.06009323,5.8211060360000015,98.57025046,120,43.97933402586
22,18,31,30.764551500000003,47.93791463,5.956027059,90.38503469,120,42.28969668296524
28,23,28,30.01821337,50.09831810000001,5.676032581,96.08745082,120,41.142929049581056
7,31,27,31.32863689,47.59319575,6.524114355,94.67344737,120,38.96722928753449
29,34,26,33.88004781,54.39416048,6.2739536760000005,89.29147581,120,37.82486156899312
8,37,33,28.07802689,54.9640534,6.128167757000001,97.45373619,120,42.28265482474731
39,16,27,35.53845018,52.94641947,4.934964765,91.54560427,120,40.86532548518056
40,24,25,28.70595247,50.44030129,5.445008416,95.8946444,120,40.35888827846848
19,38,26,31.48451729,48.77926304,4.525722333,93.17221967,120,39.542631542056
21,21,30,27.69819273,51.41593238,5.403908327999999,100.7720705,120,33.33144247317501
22,18,33,30.41235793,52.48100602,6.621623545,93.92375879,120,36.12873013091476
31,20,30,32.17752026,54.01352682,6.207495815,91.88766069,120,34.706574484422774
18,26,31,32.611261400000004,47.74916499,5.418475257000001,91.10190759,120,35.77018063713936
24,130,195,29.99677232,81.54156612,6.112305667,67.12534492,130,30.576887531876046
13,144,204,30.7280404,82.42614055,6.092241627000001,68.38135469,130,31.71964547346567
22,123,205,32.44577836,83.88504863,5.896343436,68.73932528,130,31.079638099920263
36,125,196,37.46566825,80.65968681,6.15526103,66.83872293,130,42.489804658598096
24,131,196,22.03296178,83.74372787,5.732453638,65.34440794,130,43.434189937922014
2,123,198,39.64851881,82.21079946,6.253034534,70.39906054,130,31.47028490331281
35,140,197,16.77557314,82.75241875,6.106190557000001,66.76285469,130,30.84405885218387
11,122,195,12.14190714,83.56812483,5.647202395,69.63122027,130,30.526148468133496
6,123,203,12.7567962,81.62497448,6.130310493,66.77844567,130,43.76378948321264
17,134,204,39.04071989,80.18393287,6.499604931,73.88467027,130,38.414587990873244
25,130,197,39.70772192,82.68593454,5.554831977,74.91506217,130,42.950869488096046
27,145,205,9.467960445,82.29335466,5.800242694,66.02765219,130,44.45825932151867
9,122,201,29.58748357,80.91934392,5.570290539,68.06417307,130,36.67021828628561
16,139,203,17.82803682,80.96093443,6.27564088,65.84748763,130,44.45768678560164
32,141,204,8.825674745,82.89753705,5.536645599,67.235765,130,42.27082627512589
22,138,195,27.83487131,83.51444973,6.208196881,73.02882766,130,39.00005483127838
31,144,202,11.02105378,80.55557235,5.870600622,68.23963161,130,30.211271963670193
3,136,205,17.5862944,80.84806564,6.334771461,71.40654520000002,130,39.283335408045815
28,122,197,19.89363946,82.73366439,5.856575335,69.66256816,130,40.15418592895741
4,136,204,29.93707596,81.77713468,5.898944282,65.52279323,130,30.74880502593272
39,145,201,36.73126647,80.58931938,5.775600435,72.24230804,130,42.43513096811098
38,132,197,20.42094753,81.54185044,5.931101816,66.93065667,130,41.13649158201375
36,133,198,25.51939719,83.98351748,6.2286454,69.17281221,130,38.04715837920771
25,121,201,30.50734778,82.71775569,5.594240602999999,70.08200379,130,32.60852275132267
15,125,199,18.426993600000007,80.55625868,5.569230319,69.75734306,130,30.16491011795857
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,130,44.754907163709326
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,130,33.76634688860229
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,130,37.936993482174714
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,130,40.457698499438145
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,130,31.073143464001262
26,135,203,33.78372897,81.16314317,5.6851027689999984,74.53557341,130,35.77867362357691
7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,130,36.124009887024414
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,130,37.88194167348655
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,130,38.66651416165604
20,142,196,10.89875873,80.01639435,6.207600782999999,68.69420397,130,37.4031363863548
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,130,32.15050261025335
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,130,42.12562818525
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,130,41.380282548173625
14,131,198,33.4641162,83.86742974,5.562790949,67.92204319,130,35.186686191338694
20,122,204,11.7976469,80.86325389,6.487369687,65.06962486,130,40.381669775361296
40,126,201,11.36300891,80.03100049,6.116982944,71.18289431,130,32.17466244748638
36,128,204,25.23542319,80.68700527,5.695792761,67.03840888,130,30.052639779974903
11,132,197,15.99050693,81.23966573,5.7343170070000005,74.40198861,130,33.78311363281182
0,137,195,22.4359017,80.18612085,6.329499832000001,65.3973168,130,41.26075549859241
19,123,200,34.76086052,81.03544763,6.167013532,65.70430027,130,30.213839237400208
31,136,197,31.11047251,83.34010951,5.653776057999999,71.43001582,130,44.548040485550004
4,134,200,28.57828803,80.95628959,5.840256272,73.34232097,130,33.61834476082988
39,139,201,41.18664903,81.01783402,5.5399808120000005,68.68895899,130,36.43289867519008
8,127,196,27.02766138,83.17093908,5.833302165,70.95666003,130,31.77928403910643
39,138,203,21.19339319,82.33098331,6.399433771,74.62834921,130,35.679562058393756
32,120,204,10.38004759,83.44518113,6.138958698,67.39173790000001,130,37.84590932692167
12,142,203,31.3115978,82.56407013,5.972850837999999,65.01095312,130,34.39879922267866
8,133,195,20.46657776,80.97598029,6.456079585,71.29813872,130,39.94992820367703
8,139,199,29.36947679,81.53996362,6.3364266670000005,66.13442813,130,31.22290772114851
21,134,202,10.72302459,80.02130636,6.425419926,65.29821120000001,130,34.8183389165506
40,140,195,14.97846952,80.49979873,6.2943956760000015,71.63437433,130,38.1634142193697
39,127,202,15.3246651,81.67215994,6.477768039,71.60102999,130,44.49432037413952
19,120,195,18.73932187,81.12109244,5.931538447,73.55807954,130,34.040264269175786
21,139,201,19.3642553,83.36094029,5.980598579,67.15094741,130,43.231141994936436
17,136,195,41.20733624,81.61051026,6.389783283,65.90227462,130,41.667473360664715
33,139,203,33.34214482,82.51034633,5.693287415,70.68098614,130,41.76179261121206
22,133,201,23.81995682,80.12211649,6.00299607,67.27398640000001,130,43.25095900975705
32,130,196,40.66012294,81.24995984,6.372959542,74.03030056,130,36.725769861359666
37,135,205,11.82768186,80.2827185,5.510924848999999,74.10225057,130,30.983979275497163
15,140,195,13.28504331,83.54193816,5.69945282,65.80006004,130,39.563198496554904
39,132,196,35.83089092,83.32560104,5.778594403,73.67984885,130,38.41313013266513
40,121,199,26.18159716,81.03886263,6.315586313,66.05911698,130,32.61354899631021
40,132,202,24.57558351,80.70695797,5.9718130060000005,69.706113,130,39.30812175255011
29,142,203,29.67229086,83.71498986,5.891195653,66.48490371,130,43.31288691180172
32,121,199,39.37102553,81.25353895,6.129812716,74.08101744,130,37.486279764394666
6,140,205,17.66558428,82.92903419,6.313085601,69.8671263,130,37.60080365125244
8,120,196,24.06679352,82.66396666,6.053662544,69.81855775,130,44.35024953795829
34,133,202,15.31413469,80.09711412,5.804799142,74.82144653,130,40.10307417122655
35,135,199,21.77466746,80.54942557,6.400719746,69.39630398,130,30.94609407545109
16,145,199,26.91624843,80.76838926,5.953966361,69.30927185,130,32.0374556427673
8,136,201,41.65602996,82.22118237,5.6092559920000005,74.19664838,130,43.3216520883756
25,129,195,17.98667801,81.17712085,5.777271492000001,72.37127689,130,36.146079153066495
16,130,201,29.12033769,82.79092939,5.682395429,68.8503047,130,30.791814946589774
39,129,203,34.38922481,83.18392806,5.863996687,71.03001556,130,38.49983503680655
38,135,203,41.36106301,82.79782954,6.444373116,69.92107482,130,44.038040822350816
33,120,205,35.12158265,82.26890793,5.550832177999999,69.71518491,130,38.98734238237574
35,125,204,19.6491772,80.15215777,6.107741787999999,73.69529586,130,30.57056091478708
1,132,200,16.27852801,82.94270065,5.620745638,66.57462809,130,35.388076546529696
39,140,203,21.11903604,80.63399198,6.349875906,69.27779761,130,38.82843868505161
28,145,202,19.2077707,82.90428409999998,6.484323189,66.83113717,130,42.37945906842337
6,128,200,25.96308415,82.57813624,5.838748311,70.31782647,130,40.3437441753229
6,139,199,25.67385024,81.6212135,6.29099842,74.10919422,130,33.326219860819506
29,122,196,41.94865736,81.15595212,5.638328481,73.06862952,130,37.24951807288923
37,144,197,11.18994268,80.8084305,6.415555956,66.34234944,130,31.197935395364354
38,120,197,17.5438296,82.94703302,6.323722572,73.77063744,130,41.47540802167264
38,141,198,13.05809741,80.28297993,5.757009965,70.75633584,130,40.18294324530573
14,121,203,9.724457611,83.74765639,6.1586894060000015,74.46411148,130,30.58309996857112
6,125,204,27.92004934,82.93262435,5.7335398070000005,69.92092839,130,41.92957815679439
32,138,197,9.535585543,80.73112694,5.908724337000001,69.44115171,130,41.75368918713507
11,124,204,13.42988625,80.06633966,6.361141107000001,71.40043037,130,41.01241003654209
23,138,200,9.851242629,80.22631717,5.96537863,68.42802444,130,30.03628482615132
40,143,201,24.97256132,82.72828653,6.476757723,66.70016285,130,43.512411567993404
6,142,202,27.23708304,82.94573346,6.224542938,70.42508897,130,42.68752763397489
37,124,195,18.70679077,83.4795292,6.209928251,66.5964488,130,33.84028633454477
35,134,204,9.949929082,82.55138983,5.841138354,66.00817551,130,36.82191351222272
119,25,51,26.47330219,80.92254421,6.283818329,53.65742581,140,42.336089700066694
119,19,55,25.18780042,83.44621709,6.818261382999999,46.87420883,140,39.65160458011506
105,30,50,25.29954705,81.77527562,6.37620108,57.04147057,140,31.688086815193277
114,8,50,24.74631269,88.30866319,6.581587932000001,57.95826144,140,41.31855265053852
93,22,52,26.58740671,81.32563243,6.932739726,41.87540028,140,31.1088323807655
80,26,55,24.53442564,88.989272,6.140099215,49.11618732,140,39.040359226035264
85,27,45,26.0713757,88.7285657,6.467095849,57.79652846,140,33.860816664807544
85,22,53,25.96534238,89.77076659,6.849471704,59.46338556,140,34.383592503133514
82,22,45,26.22338015,85.34866045,6.512196212,54.60159289,140,42.283155866796584
118,13,54,24.41311871,89.81574032,6.039584629,44.07843475,140,42.60579778727704
83,25,53,26.49195283,80.04678201,6.057697106,57.72799157,140,40.460395907631344
86,15,47,24.04355803,84.18406764,6.423898762,53.78929956,140,43.37845639986533
101,10,47,25.5421695,83.31883376,6.936997681,57.57343233,140,41.63616234025489
119,9,50,26.74550678,83.9195902,6.251286661,40.794305,140,42.58185683001234
104,17,46,25.7131428,80.22972777,6.190015912000001,43.08961827,140,42.70898998173983
95,12,51,25.76484262,84.17269959999999,6.681606702000001,44.22066914,140,34.107431183055844
102,14,52,26.79489868,89.64815231,6.51075991,57.74091817,140,35.468490484521745
109,21,55,24.9004602,89.73524177,6.770278088,57.44942094,140,31.11470818685934
81,18,50,26.80750629,88.22874955,6.429788072999999,58.79889057,140,33.29811570622611
103,17,51,25.11189154,80.02621335,6.209888345,44.20656987,140,35.45046539036467
105,14,50,26.2148837,87.68839820000002,6.419052193,59.65590798,140,35.95583506733283
97,8,52,24.9103226,86.97190046,6.237861736,49.48575692,140,38.95634850392362
120,19,49,25.79448878,84.26830701,6.762471628999998,56.45229202,140,32.776485670348045
95,16,55,25.26931156,87.55055105,6.612847999,40.12650421,140,31.79229521741759
83,29,52,25.76402693,87.5931128,6.704688865,46.05122728,140,38.89710752862338
83,9,45,25.85483596,89.13163965,6.049609892,46.85176955,140,44.968371007900764
91,21,50,24.33528185,81.44030363,6.762030215,48.32113628,140,39.258763335554924
116,5,54,25.37601283,80.99313508,6.65398725,57.23028471,140,31.5816234625427
112,28,54,24.86094646,85.05318563,6.738030547,55.29563514,140,34.406604430054585
88,29,51,24.71885473,88.94568335,6.095689937,48.45978627,140,34.68628278805958
118,15,45,24.21495706,84.20576992,6.538006356,48.01138482,140,39.49863747360388
92,21,48,25.81692236,82.043255,6.377427122,54.82963379,140,40.71916854727083
106,14,45,24.47018505,84.16390229,6.417011754,57.26773002,140,36.3281896189633
99,5,47,24.13078816,84.84494575,6.649086972,51.19470197,140,42.09246511860164
98,8,51,26.1793464,86.52258079,6.25933595,49.43050977,140,43.875512712739706
108,22,46,26.17668721,86.72952049999998,6.121168559,53.33484977,140,44.68572431196428
119,7,55,26.03867719,84.6378378,6.031424482,44.3993381,140,36.17617291797788
117,27,48,26.53259325,82.39053979,6.835268183999999,54.30660782,140,32.63117031530441
109,10,53,26.81938687,87.8274604,6.5517503060000015,46.06193778,140,36.01675618329599
80,16,46,25.50405534,81.40297428,6.940236218,48.47833278,140,36.629303675025966
100,18,52,26.20234499,80.38266489,6.87606733,56.47941847,140,31.2275815781637
91,7,53,25.13735887,89.28272716,6.457216535,43.52897517,140,31.49682542874624
86,6,53,25.92030221,83.47202566,6.921847887999999,42.10681516,140,38.289340635810646
107,5,52,26.6634609,89.98405233,6.8814257460000015,57.40847165,140,30.090811348402386
103,16,49,24.06731461,81.64075303,6.915717008,51.75212401,140,31.854601104248683
101,20,48,24.6774157,82.75411437,6.206247493999999,57.05709413,140,42.4841265021007
85,25,47,26.11440416,87.64081095,6.29542477,58.48160844,140,34.32280622737666
84,7,51,26.81530456,87.65694462,6.399669044,55.74073582,140,35.06546866805634
102,28,54,25.15623099,80.27525115,6.862157042000001,55.49541453,140,33.444349838957336
98,25,52,25.2801372,83.15393658,6.224066378,49.29456609,140,38.16743221102263
97,25,50,26.22005978,80.90127035,6.093814669,49.08553937,140,35.278802567146556
90,16,45,24.92093261,80.61750795,6.291540277999999,50.55710813,140,42.26875153754857
95,12,46,26.21667586,81.01009354,6.32281728,54.65423596,140,40.887333836053806
82,23,49,26.81383586,87.21986949,6.873283991,51.70497792,140,40.143715111703585
82,25,51,24.31334971,87.47409052,6.074209622000001,48.11248366,140,41.4842465831554
110,28,46,24.29105004,88.04541346,6.49889585,51.26046418,140,43.57801297436864
118,21,51,24.42998931,86.33904774,6.678805092,48.58241822,140,41.90688562786636
120,20,45,25.66576039,88.6984228,6.114128685,54.22722466,140,31.150838980108617
91,7,52,25.07803672,83.46230461,6.405054243,56.39962921,140,40.944513166383814
81,6,55,24.88910524,85.87059083,6.110142735,51.70699144,140,39.92516648541532
101,13,54,25.42900869,82.91481799,6.828982708,56.34144589,140,37.16025706441983
101,17,55,24.37118217,87.1269128,6.451499763999999,44.63907691,140,33.31256535530426
111,6,53,26.493064500000006,88.59143088,6.313512998999999,46.06382209,140,36.27583252484314
107,10,49,25.83202912,89.00481725,6.755192025,45.24690619,140,34.74994439987081
115,11,46,24.41592661,89.39655519,6.623167177000001,40.32161859,140,35.2197103413212
84,25,52,24.37190239,81.2514818,6.12532356,44.20899581,140,43.002967847720825
120,7,47,24.24782473,83.03687902,6.653867608,54.76576239999999,140,38.535687251948524
91,12,46,24.64458469,85.49938185,6.343942518,48.31219031,140,36.44197191607712
89,22,52,24.89681131,86.10782926,6.217300786,53.14626213,140,32.61557946754895
113,19,46,25.41864024,81.12122989,6.286387658,49.52320689,140,30.65549362685132
97,22,50,26.26028739,86.14585891,6.769893799999998,58.97878791,140,43.7258806490554
117,30,50,24.90123934,87.20772913,6.744966312000001,46.59207341,140,34.532400449162175
